"User-ID","Location","Age"
"8034","amsterdam, noord-holland, netherlands","31"
"8036","frankfurt, hessen, germany",NULL
"8040","raleigh, north carolina, usa",NULL
"8047","north canton, ohio, usa",NULL
"8048","moosup, connecticut, usa","47"
"8052","kitchener, ontario, canada",NULL
"8054","reno, nevada, usa",NULL
"8059","pasadena, texas, usa",NULL
"8063","madrid, madrid, spain","25"
"8065","durango, colorado, usa",NULL
"8066","chicago, illinois, usa",NULL
"8067","owings mills, maryland, usa","26"
"8068","springfield, illinois, usa","104"
"8073","niles, michigan, usa","50"
"8075","west hollywood, california, usa",NULL
"8081","manhattan beach, california, usa",NULL
"8083","caldas de reis, pontevedra, spain","24"
"8085","london, london, united kingdom",NULL
"8086","dallas, texas, usa",NULL
"8089","durham, new hampshire, usa",NULL
"8091","hingham, massachusetts, usa",NULL
"8092","rubiataba, victoria, brazil","15"
"8094","ourense, ourense, spain","13"
"8095","peterborough, ontario, canada","22"
"8099","ingleside, illinois, usa",NULL
"8103","charlottetown, prince edward island, canada","26"
"8104","white bear lake, minnesota, usa","22"
"8109","mount pearl, newfoundland, canada",NULL
"8111","fullerton, california, usa","33"
"8115","santa rosa, california, usa",NULL
"8124","catskill, new york, usa","38"
"8127","kent, england, united kingdom","22"
"8134","needham, massachusetts, usa","28"
"8135","huntington, new york, usa",NULL
"8138","the dalles, oregon, usa","28"
"8141","claremont, california, usa",NULL
"8142","baton rouge, louisiana, usa","37"
"8143","olive branch, mississippi, usa",NULL
"8150","santa ana, california, usa",NULL
"8152","milford, massachusetts, usa",NULL
"8154","toledo, ohio, usa","36"
"8156","waterloo, ontario, canada",NULL
"8158","baton rouge, louisiana, usa","18"
"8167","cambridge, ,","39"
"8168","cincinnati, ohio, usa",NULL
"8174","terre haute, indiana, usa",NULL
"8181","toronto, ontario, canada",NULL
"8185","plattsburgh, new york, usa",NULL
"8186","baltimore, maryland, usa","33"
"8187","bend, oregon, usa",NULL
"8188","san francisco, california, usa",NULL
"8189","denver, colorado, usa","24"
"8201","clawson, michigan, usa","37"
"8207","quebec, quebec, canada",NULL
"8212","wichita, kansas, usa","21"
"8213","columbus, ohio, usa",NULL
"8219","san francisco, california, usa","25"
"8220","cleveland, tennessee, usa","34"
"8223","tulare, california, usa","29"
"8225","syracuse, new york, usa","25"
"8232","east point, georgia, usa","33"
"8234","colorado springs, colorado, usa","44"
"8238","ambridge, pennsylvania, usa","31"
"8240","lawrenceburg, indiana, usa","50"
"8242","livonia, michigan, usa","33"
"8243","huber heights, ohio, usa","30"
"8245","torrance, california, usa","31"
"8250","carrollton, texas, usa","34"
"8253","tulsa, oklahoma, usa","26"
"8255","savage, minnesota, usa","47"
"8256","corvallis, oregon, usa",NULL
"8261","roswell, georgia, usa",NULL
"8263","philadelphia, pennsylvania, usa",NULL
"8264","richmond hill, ontario, canada",NULL
"8265","berwyn, pennsylvania, usa",NULL
"8268","dallas, texas, usa","35"
"8271","halifax, nova scotia, canada",NULL
"8276","fayetteville, georgia, usa",NULL
"8278","cortland, new york, usa","22"
"8282","north kingstown, rhode island, usa",NULL
"8284","manchester, kentucky, usa","28"
"8285","cypress, california, usa","35"
"8290","shrewsbury, massachusetts, usa",NULL
"8292","minneapolis, minnesota, usa",NULL
"8296","livermore falls, maine, usa","28"
"8305","sherman oaks, california, usa","29"
"8306","vancouver, british columbia, canada","29"
"8308","schagen, noord, netherlands","22"
"8309","mount holly, new jersey, usa","44"
"8313","warrenville, illinois, usa","36"
"8314","newark, california, usa","36"
"8317","mojave desert, california, usa",NULL
"8318","vero beach, florida, usa","25"
"8323","roy, utah, usa","48"
"8327","spijkenisse, zuid-holland, netherlands",NULL
"8332","hamburg, hamburg, germany",NULL
"8344","hamburg, hamburg, germany","35"
"8346","beverly, west virginia, usa","64"
"8350","alenquer, n/a, portugal","39"
"8359","kutná hora, n/a, czech republic",NULL
"8360","barcelona, catalunya, spain","52"
"8361","melbourne, victoria, australia","23"
"8362","los angeles, california, usa","28"
"8370","phoenix, arizona, usa","33"
"8380","auburn, california, usa","19"
"8381","bellevue, washington, usa","37"
"8383","la jolla, california, usa","19"
"8386","lyon, rhone alpes, france","36"
"8393","san juan, puerto rico, usa","36"
"8394","piacenza, emilia romagna, italy",NULL
"8395","hacienda heights, california, usa","18"
"8408","barcelona, catalunya, spain",NULL
"8419","fribourg, fribourg, switzerland","21"
"8437","queretaro, queretaro, mexico","31"
"8440","anaheim, california, usa",NULL
"8448","valencia, valencia, spain","13"
"8451","ottawa, ontario, canada","55"
"8453","berkeley, california, usa","47"
"8454","auburndale, massachusetts, usa",NULL
"8460","carlsbad, california, usa","66"
"8472","bogotá, cundinamarca, colombia","22"
"8473","edmonton, alberta, canada","22"
"8475","palmerston north, manawatu, new zealand","36"
"8476","glens falls, new york, usa",NULL
"8483","worms, rheinland-pfalz, germany","36"
"8487","carrollton, texas, usa","30"
"8495","lisboa, lisboa, portugal",NULL
"8496","tempe, arizona, usa","28"
"8499","green bay, ,",NULL
"8503","montreal, ,",NULL
"8511","lewistown, pennsylvania, usa",NULL
"8512","barcelona, catalunya, spain","43"
"8514","albufeira, algarve, portugal",NULL
"8523","langkawi, kuah, malaysia","48"
"8525","titusville, new jersey, usa",NULL
"8529","logroño, la rioja, spain",NULL
"8530","minneapolis, minnesota, usa","16"
"8535","biel/bienne, bern, switzerland","17"
"8537","richmond, british columbia, canada","43"
"8541","westcliffe, colorado, usa","68"
"8544","fano, marche, italy","30"
"8546","cochin, kerala, india","69"
"8550","palm springs, california, usa","0"
"8557","del mar, california, usa",NULL
"8568","auckland, auckland, new zealand",NULL
"8570","rochester, new york, usa","23"
"8580","bath, england, united kingdom","19"
"8584","watertown, massachusetts, usa",NULL
"8590","porto, portugal, portugal","23"
"8595","soldotna, alaska, usa","0"
"8596","troghi-rignano, italy, italy",NULL
"8599","las vegas, nevada, usa","17"
"8609","london, england, united kingdom","29"
"8613","cincinnati, ohio, usa","69"
"8630","hurst, texas, usa","45"
"8633","waltham, massachusetts, usa",NULL
"8639","acworth, georgia, usa",NULL
"8643","gilbert,arizona, arizona, usa",NULL
"8652","pembroke pines, florida, usa","16"
"8657","gainesville, georgia, usa","27"
"8660","innsbruck, tirol, austria","25"
"8667","vienna, vienna, austria",NULL
"8672","manassas, virginia, usa","17"
"8674","singapore, n/a, singapore","29"
"8676","manhattan, kansas, usa",NULL
"8677","granada, granada, spain","68"
"8680","st. charles county, missouri, usa","2"
"8681","orlando, florida, usa","34"
"8682","quetzaltenango, western highlands, guatemala",NULL
"8685","marietta, georgia, usa","32"
"8686","st cugat del vallès, catalonia, spain","39"
"8687","bucharest, n/a, romania","28"
"8695","redding, california, usa",NULL
"8699","zeewolde, flevoland, netherlands","72"
"8701","berlin, n/a, germany",NULL
"8704","lisboa, n/a, portugal","29"
"8706","olathe, kansas, usa","48"
"8707","freiburg, baden-wuerttemberg, germany","19"
"8712","statesboro, georgia, usa",NULL
"8713","gandia, valencia, spain","30"
"8717","zaragoza, zaragoza, spain","31"
"8720","anchorage, alaska, usa","31"
"8722","weil der stadt, baden-wuerttemberg, germany","47"
"8725","berlin, \"n/a\", germany",NULL
"8726","guarda, n/a, portugal","29"
"8730","lebanon, oregon, usa","59"
"8732","ozark, alabama, usa",NULL
"8734","chula vista, california, usa",NULL
"8737","derby, kansas, usa",NULL
"8738","thornhill, ontario, canada",NULL
"8739","lafayette, louisiana, usa","51"
"8741","seevetal, niedersachsen, germany","27"
"8742","lisboa, lisboa, portugal",NULL
"8745","san benedetto del tronto, marche, italy","30"
"8747","portland, oregon, usa",NULL
"8750","northampton, northamptonshire, united kingdom","27"
"8752","n/a, n/a, monaco","45"
"8753","sunnyvale, california, usa","45"
"8754","mondercange, n/a, luxembourg","17"
"8755","aachen, nordrhein-westfalen, germany","30"
"8759","jefferson city, missouri, usa","17"
"8762","london, england, united kingdom","22"
"8765","san bartolomé lanzarote, las palmas, spain","60"
"8772","halifax, nova scotia, canada","26"
"8774","miami, florida, usa",NULL
"8780","santa cruz, california, usa",NULL
"8782","calgary, alberta, canada","239"
"8789","umeå, västerbotten, sweden",NULL
"8792","bellingham, washington, usa","22"
"8801","san francisco, california, usa","24"
"8805","ealing, england, united kingdom","36"
"8807","shanghai, shanghai, china","42"
"8808","north vernon, indiana, usa","26"
"8815","birmingham, england, united kingdom","23"
"8817","bad kreuznach, rheinland-pfalz, germany","42"
"8820","stockerau, niederoesterreich, austria","25"
"8839","toronto, ontario, canada",NULL
"8840","sidney, british columbia, canada",NULL
"8843","nottingham, england, united kingdom","29"
"8844","san diego, california, usa",NULL
"8852","murfreesboro, tennessee, usa",NULL
"8853","los angeles, california, usa","22"
"8855","seattle, washington, usa","26"
"8856","forestville, california, usa","31"
"8858","hamburg, hamburg, germany","33"
"8861","mesa, arizona, usa",NULL
"8862","cliffside park, new jersey, usa","47"
"8864","st petersburg, florida, usa","26"
"8870","austin, texas, usa","45"
"8872","athens, georgia, usa","65"
"8874","oakville, ontario, canada","23"
"8877","ottawa, ontario, canada",NULL
"8886","la verne, ca, usa","59"
"8890","paris, ile-de-france, france","47"
"8893","new york, new york, usa",NULL
"8895","apia, n/a, samoa","29"
"8906","frankfurt, hessen, germany","44"
"8914","bad peterstal, baden-wuerttemberg, germany",NULL
"8922","düsseldorf, nordrhein-westfalen, germany","26"
"8925","belleville, michigan, usa","26"
"8926","buch am erlbach, bayern, germany","30"
"8930","st. louis, missouri, usa","78"
"8931","milano, lombardia, italy","31"
"8933","new albany, indiana, usa","23"
"8935","little elm, texas, usa","35"
"8936","elizabeth city, north carolina, usa","18"
"8937","murphysboro, ,","37"
"8942","santa ana, california, usa",NULL
"8952","la cruz de huanacaxtle, nayarit, mexico","39"
"8955","bayside, new york, usa","42"
"8958","preglia, piemonte, italy",NULL
"8961","dekalb, illinois, usa","28"
"8963","boffalora sopra ticino, lombardia, italy",NULL
"8966","truth or consequences, new mexico, usa","24"
"8967","ottawa, ontario, canada",NULL
"8968","ft. stewart, georgia, usa",NULL
"8971","berlin, berlin, germany","27"
"8972","berlin, berlin, germany","31"
"8973","warrnambool, victoria, australia",NULL
"8976","berlin, berlin, germany","45"
"8988","katy, texas, usa","37"
"8989","zanica, bergamo, lombardia, italy",NULL
"9016","porto, vila nova de gaia, portugal","28"
"9023","tucson, arizona, usa","33"
"9027","miami, florida, usa","33"
"9029","gavà, barcelona, spain",NULL
"9030","lardero, la rioja, spain","39"
"9031","zaragoza, aragon, spain","25"
"9034","santiago, region metropolitana, chile",NULL
"9044","san jose, n/a, costa rica","41"
"9046","todmorden, england, united kingdom",NULL
"9053","washington, dc, usa",NULL
"9057","wellington, n/a, new zealand","41"
"9061","easkey po, county sligo, ireland","49"
"9063","washington, dc, dc, usa",NULL
"9070","firenze, toscana, italy","50"
"9072","croydon, england, united kingdom",NULL
"9080","campinas, sao paulo, brazil","20"
"9083","mercer island, washington, usa",NULL
"9094","albuquerque, new mexico, usa","14"
"9096","hessle, england,","49"
"9105","iowa city, iowa, usa","39"
"9109","perth, western australia, australia","31"
"9114","roma, lazio, italy",NULL
"9117","new york city, new york, usa","1"
"9119","münchen, bayern, germany","30"
"9123","fargo, north dakota, usa","28"
"9128","hoboken, new jersey, usa",NULL
"9133","san diego, california, usa",NULL
"9138","darien, connecticut, usa",NULL
"9139","mt. pleasant, michigan, usa","17"
"9140","grand junction, colorado, usa","25"
"9141","durango, colorado, usa","65"
"9143","madrid, madrid, spain","47"
"9151","snohomish, washington, usa","47"
"9154","san francisco, california, usa","29"
"9155","chelsea, michigan, usa",NULL
"9167","augsburg, bayern, germany","39"
"9172","jacobus, pennsylvania, usa",NULL
"9174","denver, colorado, usa","37"
"9175","newcastle, new south wales, australia",NULL
"9177","leicester, leicestershire, united kingdom","26"
"9178","fremont, california, usa",NULL
"9179","dornburg, hessen, germany",NULL
"9183","waterloo, ontario, canada","31"
"9188","washougal, washington, usa",NULL
"9200","columbia, missouri, usa","14"
"9203","great bend, kansas, usa","69"
"9218","reading, england, united kingdom",NULL
"9219","royal oak, michigan, usa",NULL
"9224","woodbridge, suffolk, united kingdom",NULL
"9226","kapolei, hawaii, usa","27"
"9227","glendora, california, usa","24"
"9229","cuernavaca, morelos, mexico","16"
"9233","edinburgh, scotland, united kingdom","34"
"9234","victoria, british columbia, canada","33"
"9239","vancouver, british columbia, canada","17"
"9240","exeter, england, united kingdom",NULL
"9244","griesstätt, bayern, germany",NULL
"9246","st. paul, minnesota, usa","40"
"9249","melbourne, victoria, australia","37"
"9253","santa fe, new mexico, usa",NULL
"9258","ilkley, west yorkshire, united kingdom","14"
"9261","stockholm, n/a, sweden","32"
"9272","san diego, california, usa","16"
"9274","fleet, hampshire, united kingdom",NULL
"9275","corpus christi, texas, usa",NULL
"9276","milano, lombardia, italy","39"
"9277","sacramento, california, usa",NULL
"9279","newport news, virginia, usa",NULL
"9281","brunswick west, victoria, australia","20"
"9283","chicago, illinois, usa",NULL
"9286","sorengo, ticino, switzerland",NULL
"9289","kelseyville, california, usa",NULL
"9296","edgewater, maryland, usa","59"
"9301","vercelli, piemonte, italy","21"
"9302","wendover, buckinghamshire, united kingdom","36"
"9303","melbourne, florida, usa","50"
"9311","&#321,ód&#378,, lodzkie, poland","17"
"9312","gummersbach, gummersbach, germany",NULL
"9313","lisboa, n/a, portugal",NULL
"9314","london, england, united kingdom","23"
"9315","zonguldak, tr, turkey",NULL
"9321","chaguanas, n/a, trinidad and tobago","25"
"9329","mililani, hawaii, usa",NULL
"9334","barcelona, barcelona, españa",NULL
"9340","oak park, illinois, usa","35"
"9341","hamburg, ,","33"
"9343","fredericton, new brunswick, canada",NULL
"9344","kappeln, schleswig-holstein, germany",NULL
"9346","katoomba, new south wales, australia","30"
"9347","nantes, loire atlantique, france","25"
"9348","a coruña, galiza, spain","18"
"9349","milan, ,",NULL
"9351","new york, new york, usa","16"
"9353","solingen, nordrhein-westfalen, germany",NULL
"9354","albuquerque, new mexico, usa","30"
"9357","quechee, vermont, usa",NULL
"9362","gasteiz, araba-basque country, euskal herria","25"
"9373","banks, alabama, usa","40"
"9381","bagshot, surrey, united kingdom",NULL
"9385","scottsburg, indiana, usa","28"
"9389","west monroe, new york, usa","25"
"9394","alameda, california, usa","36"
"9408","waipahu, hawaii, usa","34"
"9414","ipswich, suffolk, united kingdom","37"
"9417","whitby, ontario, canada","26"
"9419","somewhere, texas, usa",NULL
"9426","arundel, queensland, australia","13"
"9427","overland park, ,",NULL
"9432","metz, lorraine, france","24"
"9440","indianapolis, indiana, usa","21"
"9445","maitland, new south wales, australia","14"
"9446","southampton east, southampton, bermuda","19"
"9449","auckland, n/a, new zealand",NULL
"9450","washington, michigan, usa",NULL
"9454","reno, nevada, usa",NULL
"9455","glen vine, isle of man, united kingdom","36"
